,item_embed
722,"0.4920716177484311,0.25808576201929645,0.5471031503450974,0.5284458836926349,0.4697534347389895,0.45239568444552164,0.3937670081680219,0.3072160652018358,0.335437785142271,0.3355855476203119,0.3572280193408277,0.4893339569825691,0.5416230734434178,0.5853074822219604,0.5868992722517841,0.23189634122321193,0.4203965973668272,0.4391774016363419,0.5506767201930775,0.6106867062975435"
723,"0.5303914048830614,0.42137806853196036,0.5261126351289187,0.5020666991911422,0.46405221791657636,0.9134078314086662,0.34131014190825015,0.009959845555174929,0.6976163067008755,0.3316899372513331,0.503824478398491,0.7070280530044641,0.5851290112341033,0.24300185041952738,0.3377539394915775,0.7833968463829534,0.08479910609312702,0.31449337783305054,0.23905029450989634,0.7747346145628113"
724,"0.38782123930182605,0.2030124486336515,0.39533184397238247,0.45116845968769564,0.2401455396831613,0.5006083815335075,0.5570554606094058,0.4971007178541075,0.33578078721343224,0.44989884654035617,0.4878115380505982,0.5325544464640369,0.6053498048064179,0.4916052862013106,0.37494468329466746,0.5144213590106965,0.22031690899982667,0.6913258972063897,0.3194737420282749,0.5890858285410745"
725,"0.31013904610084275,0.7060640429045144,0.5703834734841451,0.46894923394243193,0.5244442616231181,0.9989054055112239,0.7491853081294955,0.6755315183433729,0.1225770831465871,0.7305605698360309,0.3209662675305537,0.40673861987034654,0.11902849312334973,0.02986811341655804,0.6674687251831811,0.08525378469441525,0.5496717457048014,0.7130114115477577,0.8780722446667605,0.6364828565989831"
726,"0.5563909067495796,0.4143542422380234,0.14467077599249398,0.5218992860741083,0.37328202394806365,0.3239504126785667,0.3211959217115032,0.5025672929382651,0.5236883283041812,0.30379606488893957,0.1069255145337628,0.21525893864469797,0.5167752903619584,0.5207771911943716,0.37972727143843926,0.1941214991193398,0.28740823521156944,0.6555119335681338,0.5063413247707773,0.5250663912414612"
727,"0.886856973900335,0.9717601432147449,0.4994188242903934,0.5053408718403035,0.036969580150060355,0.3082563229391111,0.5604507792589413,0.43150746843812915,0.1796295417965117,0.6820004261890155,0.004047908749662543,0.7074342430047265,0.2119497232052051,0.9369051797605265,0.01294958526031409,0.19070275431944128,0.195768712613814,0.006509279120876621,0.6391531072974903,0.15390699239587546"
728,"0.19377663204152626,0.5907136318835895,0.7196205931929882,0.39262926409811444,0.37830911592781463,0.35269334987764744,0.8233544462452579,0.1884092313113386,0.5173728404832145,0.7457591261065921,0.5327780293085835,0.5039319624133748,0.32924861079170786,0.4665326786632065,0.6317763019827091,0.2620846782809276,0.3337362841381936,0.36297523744596827,0.5783069872817724,0.30376002098664656"
729,"0.2951154511946947,0.08342399717450451,0.41434319011975235,0.40648524815323994,0.12379755332331188,0.2927227972859994,0.10670705843763628,0.29880672696740407,0.38507022230887156,0.24871396209424249,0.32643279928695,0.39578489025991587,0.04218257724143591,0.10291734229450293,0.07090557026723102,0.2911024429367689,0.26518658498130915,0.0816541815872087,0.21108065901516881,0.34248521704191975"
730,"0.2850142859947901,0.26369673719180636,0.5118904007088071,0.5634069875858589,0.3737475782617707,0.27374973887415166,0.5215578641476828,0.3428768099890837,0.5712087666816975,0.20161226235532007,0.5818053400386176,0.5739632788002172,0.33317477128486156,0.6151159261604899,0.39051804102561605,0.4921790596583347,0.46745203567599264,0.4228153216491446,0.49447542022812896,0.49212431519904565"
731,"0.4218966669291253,0.1200898933706308,0.16948474585789614,0.4873310450262673,0.31428752571219504,0.4159528123552277,0.48324018119760076,0.4046622686195966,0.24487031717671046,0.36847468663342553,0.3084948062913418,0.45179442591685803,0.36612627815853166,0.1468276099766984,0.19234200620444541,0.13432791292975604,0.41805960139882686,0.37040236587695463,0.15752409474683246,0.19307850086736236"
732,"0.5052667515191811,0.46169216363899873,0.3372543597992429,0.39452079893153635,0.2052519115548623,0.48968326015939184,0.10461402773881526,0.1738975611021756,0.343435444567823,0.14380391439463727,0.2872095333149028,0.1776229219647988,0.14423587506327368,0.17018398962560338,0.3347181343583388,0.12924091676513774,0.5316239356853313,0.45555798978703227,0.10112174769566275,0.44127381744643807"
733,"0.5064093168674482,0.2621659200005935,0.2922768113428874,0.4765370256189034,0.3363425302384883,0.39052074611371684,0.2210853000525937,0.5334497882701387,0.6302845370725909,0.4741479074228139,0.5974558999286681,0.4763254746200771,0.39429159755234416,0.5489898752348621,0.41151821522517595,0.4611330801235404,0.38643335675079493,0.37322055350306826,0.38291448822066554,0.3730581832991955"
734,"0.3566632382643221,0.9619933515565571,0.737140040096585,0.49797136562336797,0.8472445913062159,0.24717000527323674,0.12639269047960733,0.40435259663779755,0.48258772382994675,0.5982013683088307,0.019217512546652382,0.31208110061470806,0.35389995627402526,0.17914503985618413,0.0904510261992818,0.7884203518886131,0.8641713956046342,0.7029576409043597,0.19329842144862097,0.22048976085382654"
735,"0.48077858420148356,0.5074702415461697,0.2644151452461402,0.6759252028584258,0.5627970635785904,0.4712178444213129,0.40592688817445194,0.47827439701461305,0.16727448932893813,0.6783278298836921,0.7476389989863776,0.2245178088089248,0.4843394044355146,0.562192339875257,0.5563618444668305,0.3784846026620342,0.6844675001318313,0.338745977343198,0.2830558195769533,0.2694082802559272"
736,"0.3854360242475352,0.2764278892860114,0.3877767381700955,0.33623141238121057,0.27116385387417313,0.35051694819151985,0.2017075509433974,0.3365429603272817,0.5450620814547277,0.2956623861454087,0.21905665106494576,0.4449407032228769,0.43662340010707934,0.25965684278207285,0.20933139191296965,0.31861244646150405,0.5927244018118338,0.4995501856298289,0.38543689875254894,0.3007325405902507"
737,"0.6331461328120362,0.17522840140529328,0.37790690067772614,0.8408321429323052,0.5002816076441381,0.5635927574000998,0.8417198767693651,0.13971072442045573,0.1717027751280258,0.777136898886779,0.8452256512943754,0.11830629337901144,0.2805911473887588,0.6234493382043638,0.5944844819707661,0.26610250643867517,0.874395154057229,0.8054646779175716,0.03414728313688398,0.8023616081015904"
738,"0.5353246837771171,0.2231368278026706,0.3998783688054377,0.5549457533245788,0.1407725418591929,0.4400650268724624,0.6005106615054434,0.6061991967555763,0.4697833466395384,0.5748759852364728,0.21622955934467786,0.23068602236143562,0.7373375407109471,0.49255116002612775,0.5271901883807111,0.36741571375481885,0.5527803199813115,0.6797414630888654,0.6723981256384631,0.5227497469417134"
739,"0.14131183460180352,0.7686795253171701,0.5944437820069487,0.09256534351591961,0.6299645894678134,0.7937189268269101,0.695809595857585,0.532227372349044,0.08478903970561935,0.6861506355792396,0.038789237084491446,0.5070751899860458,0.027527655696165998,0.6506878681565664,0.36516318870638076,0.2729086893576238,0.4102787396718923,0.5318841788517212,0.5812564048794702,0.5200424896538711"
740,"0.3430559412848593,0.6709361788738339,0.1675370383234388,0.03259526874824281,0.33889716837087547,0.6365609213925243,0.37666430350348756,0.5823567259396247,0.9189225944661079,0.5220155234360689,0.024707483012066045,0.16756847821675513,0.7873398048694851,0.2715520758715312,0.2917534998238288,0.3261379781254755,0.8064796263537705,0.8776481466680568,0.6420494756844605,0.7143378629392706"
741,"0.5621400560577119,0.32980147395109466,0.5109930737574663,0.33091642785409425,0.6549512543006666,0.2170680666767674,0.45098584179232964,0.5295278001718673,0.344501592367313,0.46614721346123383,0.32471955640890365,0.6682567245314466,0.5672290299537452,0.704065828496056,0.48358135999530316,0.4546139238955516,0.7349263429517141,0.706582482063762,0.6104250264257861,0.2369538934631488"
742,"0.4065339949427036,0.9920111003762352,0.20921486645656384,0.582259125348413,0.6945436031328484,0.6910544695209078,0.407681432432613,0.1218595035517368,0.3428499933425707,0.7736536763536717,0.05340033071171324,0.05636528745028535,0.6457707860693488,0.6903841588208284,0.1854197244834932,0.21923754568742682,0.09346397158739206,0.08804775095981376,0.20439841288492167,0.1390047743666445"
743,"0.13822767660541277,0.6189292043080691,0.23091770133568326,0.24780118506019852,0.542749397570758,0.7500680335378115,0.15464833343657577,0.3340873112216043,0.4732862171829734,0.270962973090485,0.48417387543110213,0.1947439599787108,0.36186498278399265,0.4986366870699089,0.5091243924815789,0.5295906363908481,0.5454279968841225,0.26697601538340676,0.34488077306458953,0.24890382748354992"
744,"0.45522395215732797,0.3460054744315544,0.4892650583107177,0.5887082546144957,0.41743368270068504,0.4040890026737066,0.2561668185017105,0.5618160587365263,0.46849744383039016,0.19271420302094094,0.35451375057610457,0.5368982725576464,0.3027491847739845,0.5779073010132408,0.5317786581396068,0.5441234782700586,0.4855655549019485,0.5017582520824461,0.45627612490743163,0.380414858704928"
745,"0.25809040145803425,0.4433802323018105,0.15930244327391185,0.4416191077372238,0.4520096879816701,0.7202627010326259,0.53110121421063,0.6373134402146812,0.7192852220077014,0.46634849874601586,0.3901105598061198,0.2661976133708608,0.5953509821234725,0.5886420480345196,0.2186985822201613,0.3820739158142595,0.4526836560767637,0.5850838246490747,0.7768155282001035,0.4403476619662214"
746,"0.3989929641156703,0.12866005056809254,0.2624356240258628,0.44443901849993334,0.2325233306907459,0.05387306322926928,0.29525360617302826,0.48260742082086483,0.32584341991061366,0.16721376852435396,0.3784662374625678,0.16858026245378288,0.22825755315629476,0.43675303767006235,0.4491449729253475,0.3161107916296682,0.5155399321937431,0.24543523305445666,0.23308666753908475,0.34427184055703586"
747,"0.36580402481191454,0.5571023620999932,0.2817254328212095,0.2942690851227248,0.17724209765999904,0.4674149901420798,0.6560197691074274,0.4575731485526335,0.4852563165559992,0.34887573549150924,0.2856890128305462,0.4662292955177766,0.15062109545085978,0.39034195804944943,0.43693402218980726,0.5123392279977419,0.5548828259124738,0.4699881010646836,0.37596349863345735,0.7462185345714415"
748,"0.3705181460830028,0.940732797811376,0.17234476743257932,0.8805716250442053,0.6533262156895138,0.3594379236064297,0.3860355935551887,0.07308412414017518,0.7046599156048734,0.34639092796453064,0.41913559425778113,0.8168280932947629,0.2710321343811276,0.0959074091890374,0.5825625734371759,0.7469942687343716,0.06534897667476203,0.13602555633915048,0.7324188544134445,0.9888905897909905"
749,"0.13080748266959152,0.12743963242213419,0.2729173917859513,0.21546769668372878,0.1564559929213474,0.32158747637089474,0.18385173574059163,0.2666048861343629,0.2443505352903325,0.3418467091570624,0.1994853322768667,0.3589836059570488,0.4021904671262178,0.3644715866362073,0.2922788186552488,0.17360664663746364,0.3883118067623119,0.3234372309327448,0.327305840716105,0.2992923332006916"
750,"0.3315117850437715,0.7047967895481212,0.2978964941353397,0.5444519965385595,0.4849627322744547,0.33519073821498874,0.5286282210434511,0.3976571281610777,0.6734063892908468,0.5108281577110843,0.2035750058232682,0.5700397678988923,0.6618849589133767,0.345579336903597,0.7054058944703978,0.4249904294755084,0.4269927156367811,0.39268236355917496,0.45667727090438487,0.20331704264791353"
751,"0.17970195298500047,0.6000455857405393,0.4251823717347377,0.9813314363289103,0.9913731098540396,0.9000819391106701,0.7906051410412421,0.41733738947323007,0.6660926486736224,0.663047661301293,0.11760368402401278,0.9265145051647791,0.5016439778975704,0.15765355447919782,0.8863189937812056,0.3025008649417855,0.4089559928771759,0.25031231552708677,0.07981603686321037,0.8548164638545204"
752,"0.9573205624039981,0.3458051557512035,0.6240792143083154,0.4600733895741511,0.07878994849779097,0.3813087449609779,0.5495438629023481,0.5426533647931316,0.08609293918925187,0.6488618805296905,0.5381729731601693,0.18162074495777913,0.23880898304102038,0.1614270954824144,0.28369514022347775,0.7071895901578404,0.014295176162782974,0.207609310373158,0.6734812194868562,0.07573665484036562"
753,"0.15785373610203868,0.9261971231080289,0.6228099300175726,0.4578849387951702,0.3618574482772621,0.8540585710022868,0.24884989676586244,0.8175670344724189,0.6476939652829738,0.6221821979384909,0.14257165437262076,0.6646496843346072,0.6345328990376102,0.6163771110821027,0.1344267770581885,0.7205664008120473,0.8383102549652881,0.5769689954663977,0.4971576734873727,0.6055198149339677"
754,"0.24013550932382077,0.6318194531100704,0.562140429361145,0.9626445627270909,0.5386500527790751,0.7834256588850811,0.5292232861226841,0.897663589543012,0.7375853715151346,0.887221965314803,0.1465195365477423,0.5390935961753932,0.5031876348820657,0.19201983622303054,0.061041800272898517,0.579933814069073,0.8166409083162954,0.2904547438523831,0.21318816419962627,0.5651651463043471"
755,"0.6457917114752253,0.7176913151710979,0.9602969310005233,0.6435415320161164,0.6279529292786143,0.3673446333950162,0.6867466538229703,0.8244876108147288,0.40891899675694765,0.30028002932978015,0.8659759241753704,0.17112434830936096,0.990920176182868,0.4294184245439743,0.03217505203645332,0.7005455126785431,0.2602093608489058,0.14394407289043587,0.15247074422688567,0.29498240034396217"
756,"0.25151662362106786,0.03994438056253408,0.36041020017044156,0.07293800179017404,0.2121464913653496,0.244281338610816,0.20187932286152716,0.5859773671136428,0.471297911014364,0.47575768614527114,0.08539805882844749,0.44706466202325273,0.5360258787000298,0.4274332716423238,0.26928084715159095,0.4549873523489434,0.5675888359803909,0.4277596113667112,0.3849270748243429,0.6160243764339532"
757,"0.32886398596998373,0.3674519925897759,0.35692811147610315,0.6228929012957674,0.5030071790902907,0.408024442599591,0.41296824845204083,0.5441252914699797,0.6319769458643273,0.6561119047993343,0.4287612645754874,0.46134192125192836,0.46365040511115835,0.5809046942991455,0.2489530112261047,0.35493250194665577,0.6874830874566262,0.3100326995248845,0.6334706000876396,0.33781110044384166"
758,"0.05409520504214982,0.7305612235455131,0.7813019178880082,0.4133178434531145,0.47990548422957946,0.3364148766467868,0.0031217699174593827,0.07197779872508325,0.5661287763191534,0.5778337625845273,0.018417749921962212,0.0012705257577403373,0.4304098570670589,0.1962971200785426,0.8637923444877654,0.2455360880350248,0.5960430654790778,0.21783140628862974,0.251712636690101,0.035508795796065695"
759,"0.5272304863258648,0.33322111976444535,0.21068265237348252,0.4507660424528658,0.6589083451696499,0.3016131777485417,0.287005252022348,0.2524278900677315,0.02480596502178279,0.49685988733899095,0.5435880793872696,0.2761749777014902,0.3210221403652688,0.39182363753659033,0.5359197929671093,0.262273938086533,0.3654737155885102,0.2506914750813273,0.36284484560996355,0.5513926420431862"
760,"0.1576550759984029,0.11126184875900591,0.3803077098099853,0.23712801011029105,0.9358866678191896,0.8376699089710682,0.5501353693637757,0.872852994062064,0.15978154899380848,0.2794319060838185,0.8828366844990032,0.7130399238633729,0.5054974307299962,0.6860895957060712,0.926856175484691,0.5665146340595811,0.7664083838194836,0.0963722163548082,0.6405302378094109,0.14996292471058903"
